name,SOURCE_ID,ra,dec,pm,phot_g_mean_mag,match
OGLE2006BLG538,4056094104262656128,268.85020857716324,-30.919435889712002,10.661522,19.22131,75
OGLE2006BLG541,4056480303412413440,268.6133285656285,-29.813808220333268,,19.539188,62
OGLE2006BLG543,4056075068904771456,268.54358898095694,-31.041396313745253,7.6628814,,63
OGLE2006BLG544,4056572387663288320,268.0224218755484,-29.235110580340148,6.1092997,18.620516,59
OGLE2006BLG546,4056551982159071232,268.2130711281724,-29.50091983672883,13.458831,17.380781,61
OGLE2006BLG548,4044166327317827072,269.71365235642696,-30.813209358985144,,20.152948,63
OGLE2006BLG549,4056588296191176320,268.49584551861585,-29.1127732460904,5.111464,18.559822,62
OGLE2006BLG550,4043451022002099456,268.1857792290842,-32.715977936002616,9.372607,17.898714,70
OGLE2006BLG551,4056606408011827712,268.4335088688573,-28.949939878732184,,20.026403,60
OGLE2006BLG553,4041839039067154688,266.44337429399627,-33.60148817712979,,19.840887,68
OGLE2006BLG555,4056286170978144640,268.8940646888745,-29.996813922204012,,19.8708,64
OGLE2006BLG556,4043482396675883136,267.24453228189765,-32.75028564478139,7.454356,19.66183,40
OGLE2006BLG559,4062885061714389504,270.9523262837158,-28.149654819717632,,19.099121,47
OGLE2006BLG561,4062401242372654336,270.7971409369517,-28.994820425651508,,18.473606,47
OGLE2006BLG563,4056304278448751872,269.3256163478281,-29.842191252574437,,19.361395,67
OGLE2006BLG564,4062331423311211648,269.79466343762675,-29.29276134526414,2.1484835,19.092587,66
OGLE2006BLG565,4062874376097340032,271.9108361720476,-27.780973278959873,11.148,19.133486,58
OGLE2006BLG569,4056213641864596480,269.1350816738839,-30.431714675656725,,20.871666,61
OGLE2006BLG570,4056256449896147968,269.44574094242034,-29.884949957305135,,20.208921,71
OGLE2006BLG574,4062952857844721664,272.19744941952246,-27.83746166237898,,19.43665,49
OGLE2006BLG575,4056528063491618816,269.15347010493923,-29.22129616056781,3.8959095,20.012547,79
OGLE2006BLG576,4062654061378217088,269.1935323137641,-28.322510844392244,,19.588673,54
OGLE2006BLG577,4062754323081511808,269.7485684905069,-27.937612824134185,9.784886,18.54354,50
OGLE2006BLG578,4056291638412866432,268.7488267399191,-29.886992370476708,7.959978,16.937567,50
OGLE2006BLG579,4062268304426896384,269.91521930491285,-29.64039020909285,8.664939,17.568722,69
OGLE2006BLG580,4056488657217510144,268.89618007039434,-29.63355761306069,,19.702747,74
OGLE2006BLG581,4062574484044363648,269.82243445775043,-28.642772821093217,9.096674,18.867228,62
